REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	63481062970	OXYCODONE	1.0	null	null	10X000109	null	null	06082010	0.8965	100.0	57854	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	60951071270	OXYCODONE	6.0	null	null	10X000138	null	null	07142010	5.379	600.0	54776	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406853001	OXYCODONE	12.0	null	null	10X000149	null	null	07272010	32.274	1200.0	54785	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406853001	OXYCODONE	12.0	null	null	10X000156	null	null	08032010	32.274	1200.0	54588	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	60951071270	OXYCODONE	4.0	null	null	10X000190	null	null	09092010	3.5860000000000003	400.0	55999	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406853001	OXYCODONE	12.0	null	null	10X000195	null	null	09162010	32.274	1200.0	56063	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406853001	OXYCODONE	12.0	null	null	10X000196	null	null	09172010	32.274	1200.0	56074	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	63481062970	OXYCODONE	1.0	null	null	10X000186	null	null	09042010	0.8965	100.0	56079	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011048010	OXYCODONE	2.0	null	null	10X000216	null	null	10072010	14.344000000000001	200.0	56612	OXYCONTIN 80MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	80.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406851501	OXYCODONE	2.0	null	null	10X000251	null	null	11222010	2.6895	200.0	58475	OXYCODONE HYDROCHLORIDE 15MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	15.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	52152021502	OXYCODONE	3.0	null	null	10X000240	null	null	11102010	8.0685	300.0	58480	OXYCODONE HYDROCHLORIDE USP 30MG TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406055201	OXYCODONE	1.0	null	null	10X000234	null	null	11022010	0.44825	100.0	58507	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	60951071270	OXYCODONE	6.0	null	null	10X000248	null	null	11162010	5.379	600.0	58539	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00603499221	OXYCODONE	5.0	null	null	10X000275	null	null	12172010	13.4475	500.0	60600	OXYCODONE HCL 30MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	63481062970	OXYCODONE	2.0	null	null	10X000281	null	null	12222010	1.7930000000000001	200.0	60651	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011048010	OXYCODONE	3.0	null	null	11X000008	null	null	01112011	21.516	300.0	58873	OXYCONTIN 80MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	80.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011042010	OXYCODONE	2.0	null	null	11X000024	null	null	01262011	3.5860000000000003	200.0	58907	OXYCONTIN 20MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	20.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	52152021502	OXYCODONE	3.0	null	null	11X000016	null	null	01202011	8.0685	300.0	58973	OXYCODONE HYDROCHLORIDE USP 30MG TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011042010	OXYCODONE	2.0	null	null	11X000055	null	null	02252011	3.5860000000000003	200.0	56228	OXYCONTIN 20MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	20.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	60951071270	OXYCODONE	6.0	null	null	11X000055	null	null	02252011	5.379	600.0	56229	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011048010	OXYCODONE	1.0	null	null	11X000058	null	null	02282011	7.172000000000001	100.0	56253	OXYCONTIN 80MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	80.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	63481062870	OXYCODONE	1.0	null	null	11X000049	null	null	02182011	0.672375	100.0	56271	PERCOCET TABLETS OXYCODONE HCL 7.5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	7.5
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011046010	OXYCODONE	1.0	null	null	11X000049	null	null	02182011	5.379	100.0	56272	OXYCONTIN 60MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	60.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	63481062970	OXYCODONE	2.0	null	null	11X000054	null	null	02242011	1.7930000000000001	200.0	56316	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	66479058210	OXYCODONE	3.0	null	null	11X000065	null	null	03082011	8.0685	300.0	65000	ROXICODONE (OXYCODONE HCL) 30MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Xanodyne Pharmaceuticals, Inc.	Xanodyne Pharmaceuticals, Inc.	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	00406853001	OXYCODONE	12.0	null	null	11X000114	null	null	04222011	32.274	1200.0	59266	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Kinray Inc	30.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	52152021402	OXYCODONE	1.0	null	null	11X000128	null	null	05062011	1.34475	100.0	61532	OXYCODONE HYDROCHLORIDE TABLETS USP	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Kinray Inc	15.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	60951079670	OXYCODONE	1.0	null	null	11X000137	null	null	05132011	0.672375	100.0	61597	ENDOCET TABS;7.5MG OXYCODONE.HCL & 5	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	7.5
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011046010	OXYCODONE	1.0	null	null	11X000140	null	null	05162011	5.379	100.0	61622	OXYCONTIN 60MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	60.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011044010	OXYCODONE	2.0	null	null	11X000184	null	null	07052011	7.172000000000001	200.0	58720	OXYCONTIN 40MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	40.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	63481062370	OXYCODONE	1.0	null	null	11X000217	null	null	08052011	0.44825	100.0	27542	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BB9295127	RETAIL PHARMACY	BROCKMANS PHARMACY	null	78 AVENUE C	null	BAYONNE	NJ	7002	HUDSON	S	9143	59011042010	OXYCODONE	2.0	null	null	11X000218	null	null	08082011	3.5860000000000003	200.0	27551	OXYCONTIN 20MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	20.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	60951071270	OXYCODONE	4.0	null	null	065798362	null	null	12282007	3.5860000000000003	400.0	5357	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	60951060285	OXYCODONE	1.0	null	null	09X000059	null	null	05272009	2.24125	500.0	1923	ENDOCET OXYCODO HCL5MG&AC TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	60951071270	OXYCODONE	2.0	null	null	09X000147	null	null	11162009	1.7930000000000001	200.0	1899	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9193	53746011401	HYDROCODONE	1.0	null	null	null	null	null	12032009	0.6054	100.0	3035	HYDROCODONE.BITARTRATE 10MG/APAP 650	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Amneal Pharmaceuticals LLC	Amneal Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	59011086010	OXYCODONE	1.0	null	null	09X000182	null	null	12232009	5.379	100.0	3050	OXYCONTIN 60MG COTROLLED RELEASE OXY	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	60.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	52152040902	OXYCODONE	1.0	null	null	09X000167	null	null	12112009	1.7930000000000001	100.0	3053	OXYCODONE HYDROCHLORIDE 20MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Kinray Inc	20.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	60951071270	OXYCODONE	1.0	null	null	09X000157	null	null	12012009	0.8965	100.0	3059	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	60951060285	OXYCODONE	1.0	null	null	10X000121	null	null	08022010	2.24125	500.0	2153	ENDOCET OXYCODO HCL5MG&AC TAB	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1013565	RETAIL PHARMACY	FENNY PHARMACY	FENNYPHARMACY	129  NEWARK AVE	null	JERSEY CITY	NJ	7302	HUDSON	S	9143	59011046010	OXYCODONE	1.0	null	null	11X000059	null	null	05032011	5.379	100.0	2307	OXYCONTIN 60MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Kinray Inc	60.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9193	00406035701	HYDROCODONE	1.0	null	null	null	null	null	01232006	0.3027	100.0	44435	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9143	68774016101	OXYCODONE	1.0	null	null	053146213	null	null	07182007	0.8965	100.0	38975	OXYCODONE.HCL ER 10MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9143	68774016201	OXYCODONE	2.0	null	null	080737647	null	null	02192008	3.5860000000000003	200.0	41353	OXYCODONE.HCL ER 20MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	20.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9143	60951071270	OXYCODONE	4.0	null	null	080737636	null	null	05092008	3.5860000000000003	400.0	43574	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9143	00054465029	OXYCODONE	1.0	null	null	080737631	null	null	07182008	2.24125	500.0	51469	ROXICET - OXYCODONE.HCL & ACETA 5MG/	OXYCODONE HYDROCHLORIDE	TAB	1.5	West-Ward Pharmaceuticals Corp.	West-Ward Pharmaceuticals Corp.	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9143	00054465029	OXYCODONE	1.0	null	null	080737630	null	null	07032008	2.24125	500.0	51474	ROXICET - OXYCODONE.HCL & ACETA 5MG/	OXYCODONE HYDROCHLORIDE	TAB	1.5	West-Ward Pharmaceuticals Corp.	West-Ward Pharmaceuticals Corp.	Kinray Inc	5.0
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9193	11528042001	HYDROCODONE	1.0	null	null	null	null	null	09242008	0.45405	100.0	49787	HYDROCODONE BITARTRATE/IBUPROFEN 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Centrix Pharmaceutical, Inc.	Centrix Pharmaceutical, Inc.	Kinray Inc	7.5
PK0070297	DISTRIBUTOR	KINRAY INC	null	152-35 10TH AVE.	null	WHITESTONE	NY	11357	QUEENS	BC1632240	RETAIL PHARMACY	COMMUNITY CARE PHARMACY	null	55 NORTH MAIN STREET	null	PATERSON	NJ	7522	PASSAIC	S	9143	60951071270	OXYCODONE	6.0	null	null	09X000036	null	null	04032009	5.379	600.0	52067	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	Kinray Inc	10.0
